GBD Cause,Parameter,Region,Country ISO3 Code,Sex,Year Start,Year End,Age Start,Age End,Parameter Value,Standard Error,Units,,authors,casedef,citation,country,country2,ct,dataend,datastart,dateabs,design,effective_sample_size,ignore,lab,ldi_id,ldi_id_updated_7july2011,oldestage,otherdef,overallseroprevalence,pmid,popdescription,poptype,se,sero,seroage_start,seron,seroncases_calculated,serontot,serototal,title,ve,youngestage
Varicella,prevalence data,"Europe, Western",ESP,all,1997,1998,0,21,0.923076923,-99,1,,"Suarez Gonzalez, A.
Otero Guerra, L.
De La Guerra, G. V.
La Iglesia Martinez Pd, P.
Solis Sanchez, G.
Rodriguez Fernandez, A.",Lab or Epidemiological,"Suarez Gonzalez, A., L. Otero Guerra, et al. (2002). ""[Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain]."" Med Clin (Barc) 119(5): 171-3.",Spain,(Gijon),FALSE,12/31/1998,08/01/1997,27/08/2008,Cross Sectional,39,,,0.717738871,0.548695085,35 yrs,,458,12200018,all women during the first trimester of pregnancy visiting the ob-gyn department of an urban hospital during the study period,Hospital,,36,< 22 yrs,39,,505,,"Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain",FALSE,14 yrs
Varicella,prevalence data,"Europe, Western",ESP,all,1986,1986,6,6,0.742424242,-99,1,,"Cilla Eguiluz, G.
Perez Trallero, E.
Garcia Arenzana, J. M.",Lab or Epidemiological,"Cilla Eguiluz, G., E. Perez Trallero, et al. (1987). ""Seroepidemiology of varicella in children from Spain."" J Infect Dis 156(5): 851.",Spain,,FALSE,12/31/1986,01/01/1986,5/08/2008,Cross Sectional,66,,,0.362094904,0.264171491,7,ELISA,250,2821130,children residing in the area of Guipuzcoa (Northern Spain) who sought care for  conditions of mild severity that were unrelated to exanthemous disease,Unknown,,49,6,66,,510,,Seroepidemiology of varicella in children from Spain,FALSE,1
Varicella,prevalence data,"Europe, Western",ESP,all,1986,1986,4,4,0.453781513,-99,1,,"Cilla Eguiluz, G.
Perez Trallero, E.
Garcia Arenzana, J. M.",Lab or Epidemiological,"Cilla Eguiluz, G., E. Perez Trallero, et al. (1987). ""Seroepidemiology of varicella in children from Spain."" J Infect Dis 156(5): 851.",Spain,,FALSE,12/31/1986,01/01/1986,5/08/2008,Cross Sectional,119,,,0.362094904,0.264171491,7,ELISA,250,2821130,children residing in the area of Guipuzcoa (Northern Spain) who sought care for  conditions of mild severity that were unrelated to exanthemous disease,Unknown,,54,4,119,,510,,Seroepidemiology of varicella in children from Spain,FALSE,1
Varicella,prevalence data,"Europe, Western",ESP,all,1986,1986,7,7,0.808219178,-99,1,,"Cilla Eguiluz, G.
Perez Trallero, E.
Garcia Arenzana, J. M.",Lab or Epidemiological,"Cilla Eguiluz, G., E. Perez Trallero, et al. (1987). ""Seroepidemiology of varicella in children from Spain."" J Infect Dis 156(5): 851.",Spain,,FALSE,12/31/1986,01/01/1986,5/08/2008,Cross Sectional,73,,,0.362094904,0.264171491,7,ELISA,250,2821130,children residing in the area of Guipuzcoa (Northern Spain) who sought care for  conditions of mild severity that were unrelated to exanthemous disease,Unknown,,59,7,73,,510,,Seroepidemiology of varicella in children from Spain,FALSE,1
Varicella,prevalence data,"Europe, Western",ESP,all,1997,1998,36,42,1,-99,1,,"Suarez Gonzalez, A.
Otero Guerra, L.
De La Guerra, G. V.
La Iglesia Martinez Pd, P.
Solis Sanchez, G.
Rodriguez Fernandez, A.",Lab or Epidemiological,"Suarez Gonzalez, A., L. Otero Guerra, et al. (2002). ""[Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain]."" Med Clin (Barc) 119(5): 171-3.",Spain,(Gijon),FALSE,12/31/1998,08/01/1997,27/08/2008,Cross Sectional,59,,,0.717738871,0.548695085,35 yrs,,458,12200018,all women during the first trimester of pregnancy visiting the ob-gyn department of an urban hospital during the study period,Hospital,,59,35+ yrs,59,,505,,"Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain",FALSE,14 yrs
Varicella,prevalence data,"Europe, Western",ESP,all,1986,1986,5,5,0.60952381,-99,1,,"Cilla Eguiluz, G.
Perez Trallero, E.
Garcia Arenzana, J. M.",Lab or Epidemiological,"Cilla Eguiluz, G., E. Perez Trallero, et al. (1987). ""Seroepidemiology of varicella in children from Spain."" J Infect Dis 156(5): 851.",Spain,,FALSE,12/31/1986,01/01/1986,5/08/2008,Cross Sectional,105,,,0.362094904,0.264171491,7,ELISA,250,2821130,children residing in the area of Guipuzcoa (Northern Spain) who sought care for  conditions of mild severity that were unrelated to exanthemous disease,Unknown,,64,5,105,,510,,Seroepidemiology of varicella in children from Spain,FALSE,1
Varicella,prevalence data,"Europe, Western",ESP,all,1997,1998,22,28,0.917293233,-99,1,,"Suarez Gonzalez, A.
Otero Guerra, L.
De La Guerra, G. V.
La Iglesia Martinez Pd, P.
Solis Sanchez, G.
Rodriguez Fernandez, A.",Lab or Epidemiological,"Suarez Gonzalez, A., L. Otero Guerra, et al. (2002). ""[Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain]."" Med Clin (Barc) 119(5): 171-3.",Spain,(Gijon),FALSE,12/31/1998,08/01/1997,27/08/2008,Cross Sectional,133,,,0.717738871,0.548695085,35 yrs,,458,12200018,all women during the first trimester of pregnancy visiting the ob-gyn department of an urban hospital during the study period,Hospital,,122,22-28,133,,505,,"Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain",FALSE,14 yrs
Varicella,prevalence data,"Europe, Western",ESP,all,1997,1998,29,35,0.879562044,-99,1,,"Suarez Gonzalez, A.
Otero Guerra, L.
De La Guerra, G. V.
La Iglesia Martinez Pd, P.
Solis Sanchez, G.
Rodriguez Fernandez, A.",Lab or Epidemiological,"Suarez Gonzalez, A., L. Otero Guerra, et al. (2002). ""[Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain]."" Med Clin (Barc) 119(5): 171-3.",Spain,(Gijon),FALSE,12/31/1998,08/01/1997,27/08/2008,Cross Sectional,274,,,0.717738871,0.548695085,35 yrs,,458,12200018,all women during the first trimester of pregnancy visiting the ob-gyn department of an urban hospital during the study period,Hospital,,241,29-35,274,,505,,"Varicella and parvovirus B19 immunity among pregnant women in Gijon, Spain",FALSE,14 yrs
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,0,0,0.22,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,32,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,22%,9 -12 mo's,32,7.04,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,1,2,0.3,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,192,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,30%,1 - 2 yrs,192,57.6,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1997,1998,0,4,0.309,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Finland,,FALSE,12/31/1998,01/01/1997,7/08/2008,Cross Sectional,375,,,1.015609741,0.623742368,60+,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,30.90%,<5 yrs,375,115.875,"2,123",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,0,0,0.33,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,69,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,33%,3 - 6 mo's,69,22.77,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,0,0,0.45,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,20,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,45%,< 3 mo's,20,9,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,3,4,0.45,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,105,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,45%,3 -4 yrs,105,47.25,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,5,6,0.68,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,89,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,68%,5 - 6 yrs,89,60.52,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1997,1998,5,9,0.771,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Finland,,FALSE,12/31/1998,01/01/1997,7/08/2008,Cross Sectional,437,,,1.015609741,0.623742368,60+,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,77.10%,5-9 yrs,437,336.927,"2,123",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,7,9,0.82,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,106,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,82%,7 - 9 yrs,106,86.92,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,10,19,0.91,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,383,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,91%,10-19 yrs,383,348.53,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1997,1998,10,14,0.931,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Finland,,FALSE,12/31/1998,01/01/1997,7/08/2008,Cross Sectional,393,,,1.015609741,0.623742368,60+,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,93.10%,10-14 yrs,393,365.883,"2,123",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,20,29,0.94,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,317,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,94%,20 -29yrs,317,297.98,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,40,50,0.94,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,358,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,94%,40-50 yrs,358,336.52,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,51,60,0.94,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,734,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,94%,50+ yrs,734,689.96,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1995,1996,30,39,0.96,-99,1,,"Koskiniemi, M.
Lappalainen, M.
Schmid, D. S.
Rubtcova, E.
Loparev, V. N.",Lab or Epidemiological,"Koskiniemi, M., M. Lappalainen, et al. (2007). ""Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland."" Clin Vaccine Immunol 14(9): 1057-61.",Finland,,FALSE,12/31/1996,01/01/1995,28/07/2008,Cross Sectional,397,,,0.963750388,0.58607152,,,2360,17626161,"2842 patients with suspected viral infection treated at one of 18 tertiary care hospitals, representing 77% of the Finnish population",Outpatient,,96%,30 -39 yrs,397,381.12,"2,842",,Genotypic analysis of varicella-zoster virus and its seroprevalence in Finland,FALSE,
Varicella,prevalence data,"Europe, Western",FIN,all,1997,1998,15,19,0.967,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Finland,,FALSE,12/31/1998,01/01/1997,7/08/2008,Cross Sectional,518,,,1.015609741,0.623742368,60+,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,96.70%,15-19 yrs,518,500.906,"2,123",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
